data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-01-27,Pfizer/BioNTech,FVG,70-79,42,24,30,36,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-27,Pfizer/BioNTech,FVG,80-89,9,20,25,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-27,Pfizer/BioNTech,FVG,90+,3,21,22,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,20-29,84,168,30,222,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,30-39,144,237,49,332,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,40-49,142,346,51,437,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,50-59,172,412,89,495,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,60-69,145,156,38,263,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,70-79,61,24,24,61,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,80-89,32,39,36,35,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-28,Pfizer/BioNTech,FVG,90+,14,65,38,41,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Moderna,FVG,80-89,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,20-29,103,189,31,261,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,30-39,150,242,41,351,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,40-49,127,370,57,440,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,50-59,153,445,53,545,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,60-69,163,165,35,293,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,70-79,81,33,9,105,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,80-89,23,56,15,64,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-29,Pfizer/BioNTech,FVG,90+,13,98,22,89,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,20-29,131,273,27,377,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,30-39,95,186,12,269,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,40-49,101,283,34,350,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,50-59,127,338,41,424,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,60-69,135,155,13,277,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,70-79,90,39,19,110,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,80-89,40,109,57,92,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-30,Pfizer/BioNTech,FVG,90+,26,149,67,108,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,12-19,2,1,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,20-29,144,318,59,403,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,30-39,147,324,74,397,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,40-49,141,463,89,515,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,50-59,204,508,104,608,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,60-69,141,226,52,315,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,70-79,51,30,7,74,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,80-89,8,6,0,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,Pfizer/BioNTech,FVG,90+,1,3,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,12-19,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,20-29,109,213,0,322,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,30-39,109,231,4,336,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,40-49,114,302,5,411,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,50-59,134,405,6,533,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,60-69,143,155,1,297,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,70-79,45,22,0,67,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,80-89,23,36,0,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-01,Pfizer/BioNTech,FVG,90+,10,47,0,57,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,12-19,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,20-29,123,265,15,373,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,30-39,131,220,12,339,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,40-49,104,323,20,407,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,50-59,135,405,18,522,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,60-69,140,159,24,275,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,70-79,87,70,42,115,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,80-89,54,114,50,118,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-02,Pfizer/BioNTech,FVG,90+,32,104,36,100,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,12-19,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,20-29,158,270,3,425,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,30-39,104,249,3,349,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,40-49,122,341,3,460,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,50-59,152,427,2,577,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,60-69,132,211,2,341,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,70-79,77,57,0,134,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,80-89,31,136,6,161,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-03,Pfizer/BioNTech,FVG,90+,15,165,3,177,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,12-19,0,3,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,20-29,116,215,2,329,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,30-39,92,260,3,349,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,40-49,131,315,4,442,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,50-59,159,500,11,648,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,60-69,157,216,6,367,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,70-79,90,81,3,168,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,80-89,41,129,3,167,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-04,Pfizer/BioNTech,FVG,90+,22,198,3,217,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,20-29,107,240,5,342,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,30-39,115,234,3,346,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,40-49,119,339,9,449,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,50-59,145,437,12,570,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,60-69,143,202,5,340,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,70-79,77,72,8,141,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,80-89,55,139,22,172,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-05,Pfizer/BioNTech,FVG,90+,23,163,25,161,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,12-19,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,20-29,48,109,1,156,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,30-39,45,107,1,151,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,40-49,45,150,3,191,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,50-59,66,206,3,269,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,60-69,72,93,1,164,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,70-79,31,16,1,46,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,80-89,23,64,8,79,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,90+,8,70,3,75,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Moderna,FVG,30-39,0,1,0,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,20-29,68,197,47,218,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,30-39,69,177,59,187,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,40-49,86,247,92,241,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,50-59,101,303,110,294,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,60-69,101,128,60,169,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,70-79,44,25,12,57,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,80-89,12,3,4,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,90+,1,1,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,12-19,2,1,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,20-29,97,221,5,313,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,30-39,84,215,4,295,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,40-49,105,302,9,398,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,50-59,158,419,12,564,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,60-69,121,176,13,284,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,70-79,70,64,11,123,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,80-89,42,134,20,156,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-08,Pfizer/BioNTech,FVG,90+,15,130,16,129,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,20-29,82,193,259,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,30-39,84,185,253,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,40-49,89,265,334,20,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,50-59,109,344,417,36,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,60-69,90,137,198,29,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,70-79,50,44,56,38,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,80-89,42,53,25,70,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-09,Pfizer/BioNTech,FVG,90+,9,66,14,61,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,12-19,6,2,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,20-29,78,177,252,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,30-39,90,138,220,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,40-49,83,191,267,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,50-59,115,205,306,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,60-69,70,104,161,13,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,70-79,42,19,47,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,80-89,9,9,2,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Pfizer/BioNTech,FVG,90+,2,9,0,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-10,Vaxzevria (AstraZeneca),FVG,30-39,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,12-19,3,1,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,20-29,109,226,323,11,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,30-39,94,191,277,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,40-49,104,255,345,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,50-59,130,316,425,20,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,60-69,124,143,251,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,70-79,51,35,64,22,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,80-89,38,48,31,55,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Pfizer/BioNTech,FVG,90+,11,50,14,46,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-11,Vaxzevria (AstraZeneca),FVG,60-69,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,12-19,0,3,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,20-29,58,114,163,9,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,30-39,76,131,198,9,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,40-49,74,160,223,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,50-59,100,208,297,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,60-69,72,73,138,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,70-79,34,23,57,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,80-89,8,19,26,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-12,Pfizer/BioNTech,FVG,90+,6,34,37,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Moderna,FVG,20-29,14,30,44,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Moderna,FVG,30-39,15,31,46,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Moderna,FVG,40-49,13,29,42,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Moderna,FVG,50-59,19,46,65,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Moderna,FVG,60-69,8,20,27,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Moderna,FVG,70-79,2,0,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,12-19,1,1,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,20-29,23,46,69,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,30-39,22,45,65,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,40-49,18,58,76,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,50-59,21,63,81,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,60-69,17,16,32,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,Pfizer/BioNTech,FVG,70-79,6,2,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-14,Pfizer/BioNTech,FVG,50-59,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Moderna,FVG,50-59,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Moderna,FVG,70-79,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Moderna,FVG,80-89,1,2,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Moderna,FVG,90+,0,6,5,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,20-29,60,126,151,35,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,30-39,60,145,171,34,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,40-49,63,160,185,38,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,50-59,93,199,246,46,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,60-69,67,109,156,20,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,70-79,39,47,71,15,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,80-89,463,595,1020,36,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-15,Pfizer/BioNTech,FVG,90+,65,153,187,29,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,12-19,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,20-29,19,52,70,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,30-39,25,57,79,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,40-49,36,73,102,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,50-59,40,84,116,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,60-69,70,43,107,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,70-79,41,24,51,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,80-89,816,872,1645,41,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-16,Pfizer/BioNTech,FVG,90+,87,176,226,37,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,12-19,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,20-29,24,70,26,68,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,30-39,23,58,19,62,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,40-49,33,85,28,90,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,50-59,39,114,33,119,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,60-69,35,53,29,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,70-79,22,24,21,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,80-89,698,780,1454,24,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Pfizer/BioNTech,FVG,90+,87,165,216,35,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Vaxzevria (AstraZeneca),FVG,20-29,5,1,6,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Vaxzevria (AstraZeneca),FVG,30-39,8,1,9,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Vaxzevria (AstraZeneca),FVG,40-49,21,1,22,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Vaxzevria (AstraZeneca),FVG,50-59,7,2,9,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Moderna,FVG,50-59,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Moderna,FVG,80-89,60,92,152,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Moderna,FVG,90+,11,17,28,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,20-29,13,31,16,28,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,30-39,25,38,15,47,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,40-49,32,50,28,54,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,50-59,50,85,45,89,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,60-69,35,22,18,39,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,70-79,29,28,25,32,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,80-89,614,685,1238,60,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Pfizer/BioNTech,FVG,90+,76,207,224,58,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Vaxzevria (AstraZeneca),FVG,20-29,123,100,219,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Vaxzevria (AstraZeneca),FVG,30-39,150,121,267,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Vaxzevria (AstraZeneca),FVG,40-49,149,130,276,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-18,Vaxzevria (AstraZeneca),FVG,50-59,125,119,239,0,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Moderna,FVG,40-49,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Moderna,FVG,50-59,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Moderna,FVG,80-89,74,92,166,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Moderna,FVG,90+,4,8,12,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,12-19,1,1,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,20-29,36,88,87,37,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,30-39,59,116,121,53,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,40-49,64,138,134,68,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,50-59,61,193,182,71,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,60-69,50,67,68,49,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,70-79,29,27,35,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,80-89,616,760,1318,58,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Pfizer/BioNTech,FVG,90+,60,244,232,70,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Vaxzevria (AstraZeneca),FVG,20-29,55,63,116,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Vaxzevria (AstraZeneca),FVG,30-39,63,56,118,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Vaxzevria (AstraZeneca),FVG,40-49,64,60,122,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,Vaxzevria (AstraZeneca),FVG,50-59,55,49,101,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
